Difficulty,Title,Link,Topics
MEDIUM,Design Circular Queue,https://leetcode.com/problems/design-circular-queue,"Array, Linked List, Design, Queue"
MEDIUM,3Sum,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
MEDIUM,4Sum,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
MEDIUM,Design a Stack With Increment Operation,https://leetcode.com/problems/design-a-stack-with-increment-operation,"Array, Stack, Design"
HARD,Reaching Points,https://leetcode.com/problems/reaching-points,Math
MEDIUM,Design Hit Counter,https://leetcode.com/problems/design-hit-counter,"Array, Binary Search, Design, Queue, Data Stream"
MEDIUM,Number of Islands,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,LRU Cache,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Game of Life,https://leetcode.com/problems/game-of-life,"Array, Matrix, Simulation"
EASY,Fizz Buzz,https://leetcode.com/problems/fizz-buzz,"Math, String, Simulation"
